FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
150406;0000;42,1987;;;
150407;0000;23,3883;;;
150408;0000;60,9839;;;
150409;0000;73,7012;;;
150410;0000;130,387;;;
150411;0000;114,557;;;
150412;0000;27,7202;;;
150413;0000;29,6376;;;
150414;0000;34,7689;;;
150415;0000;29,1052;;;
150416;0000;22,857;;;
150417;0000;116,389;;;
150418;0000;143,904;;;
150419;0000;25,2673;;;
150420;0000;119,855;;;
150421;0000;118,241;;;
150422;0000;122,538;;;
150423;0000;137,432;;;
150424;0000;118,7;;;
150425;0000;93,8171;;;
150426;0000;35,523;;;
150427;0000;74,2844;;;
150428;0000;105,464;;;
150429;0000;149,062;;;
150430;0000;141,331;;;
150501;0000;52,8214;;;
150502;0000;18,2375;;;
150503;0000;44,5769;;;
150504;0000;102,054;;;
150505;0000;155,529;;;
150506;0000;201,409;;;
150507;0000;166,365;;;
150508;0000;105,624;;;
150509;0000;137,527;;;
150510;0000;153,643;;;
150511;0000;153,584;;;
150512;0000;156,517;;;
150513;0000;199,586;;;
150514;0000;125,914;;;
150515;0000;132,724;;;
150516;0000;150,319;;;
150517;0000;133,96;;;
150518;0000;208,522;;;
150519;0000;172,413;;;
150520;0000;37,8914;;;
150521;0000;78,7942;;;
150522;0000;143,843;;;
150523;0000;95,3115;;;
150524;0000;161,89;;;
150525;0000;207,346;;;
150526;0000;139,707;;;
150527;0000;207,492;;;
150528;0000;159,433;;;
150529;0000;96,3392;;;
150530;0000;153,931;;;
150531;0000;119,882;;;
150601;0000;238,148;;;
150602;0000;199,665;;;
150603;0000;162,775;;;
150604;0000;;;;
150605;0000;;;;
150606;0000;112,089;;;
150607;0000;72,8821;;;
150608;0000;89,2294;;;
150609;0000;110,249;;;
150610;0000;63,5152;;;
150611;0000;160,314;;;
150612;0000;180,034;;;
150613;0000;85,8567;;;
150614;0000;170,876;;;
150615;0000;247,819;;;
150616;0000;218,426;;;
150617;0000;172,148;;;
150618;0000;;;;
150619;0000;;;;
150620;0000;266,484;;;
150621;0000;321,266;;;
150622;0000;300,814;;;
150623;0000;171,277;;;
150624;0000;110,205;;;
150625;0000;208,415;;;
150626;0000;;;;
150627;0000;247,238;;;
150628;0000;218,821;;;
150629;0000;169,483;;;
150630;0000;228,81;;;
150701;0000;;;;
150702;0000;217,188;;;
150703;0000;172,998;;;
150704;0000;212,881;;;
150705;0000;126,958;;;
150706;0000;178,506;;;
150707;0000;176,633;;;
150708;0000;244,524;;;
150709;0000;152,698;;;
150710;0000;145,818;;;
150711;0000;189,973;;;
150712;0000;19,9793;;;
150713;0000;40,9561;;;
150714;0000;142,253;;;
150715;0000;248,634;;;
150716;0000;190,359;;;
150717;0000;210,779;;;
150718;0000;145,899;;;
150719;0000;51,1863;;;
150720;0000;169,413;;;
150721;0000;315,36;;;
150722;0000;;;;
150723;0000;;;;
150724;0000;;;;
150725;0000;244,453;;;
150726;0000;99,2794;;;
150727;0000;73,132;;;
150728;0000;139,525;;;
150729;0000;171,308;;;
150730;0000;167,935;;;
150731;0000;102,896;;;
150801;0000;192,327;;;
150802;0000;67,5276;;;
150803;0000;;;146,372;
150804;0000;;;143,279;
150805;0000;;;39,5337;
150806;0000;;;24,1255;
150807;0000;;;96,7766;
150808;0000;;;39,3278;
150809;0000;;;19,2912;
150810;0000;;;29,1159;
150811;0000;;;45,6333;
150812;0000;;;68,6342;
150813;0000;;;90,752;
150814;0000;;;106,571;
150815;0000;;;49,3422;
150816;0000;;;33,0587;
150817;0000;;;29,4234;
150818;0000;;;83,1624;
150819;0000;;;142,49;
150820;0000;74,0499;;;
150821;0000;18,5339;;;
150822;0000;41,1733;;;
150823;0000;48,6241;;;
150824;0000;111,33;;;
150825;0000;22,982;;;
150826;0000;72,9019;;;
150827;0000;143,025;;;
150828;0000;135,275;;;
150829;0000;157,471;;;
150830;0000;138,282;;;
150831;0000;87,0793;;;
150901;0000;99,1113;;;
150902;0000;91,4177;;;
150903;0000;129,503;;;
150904;0000;116,354;;;
150905;0000;74,3502;;;
150906;0000;12,1707;;;
150907;0000;33,1462;;;
150908;0000;62,7276;;;
150909;0000;48,396;;;
150910;0000;52,7203;;;
150911;0000;62,3391;;;
150912;0000;81,6219;;;
150913;0000;99,1992;;;
150914;0000;80,9495;;;
150915;0000;42,1429;;;
150916;0000;46,1794;;;
150917;0000;15,7377;;;
150918;0000;27,7268;;;
150919;0000;59,9388;;;
150920;0000;34,1116;;;
150921;0000;14,6844;;;
150922;0000;19,5128;;;
150923;0000;29,8532;;;
150924;0000;45,0602;;;
150925;0000;79,4227;;;
150926;0000;60,8591;;;
150927;0000;43,3894;;;
150928;0000;39,3044;;;
150929;0000;55,8202;;;
150930;0000;42,9534;;;
151001;0000;17,4825;;;
151002;0000;34,6854;;;
151003;0000;35,6645;;;
151004;0000;12,4008;;;
151005;0000;22,1919;;;
151006;0000;17,0824;;;
151007;0000;15,6047;;;
151008;0000;43,6588;;;
151009;0000;34,6551;;;
151010;0000;55,848;;;
151011;0000;46,7506;;;
151012;0000;26,6411;;;
151013;0000;35,2841;;;
151014;0000;14,2831;;;
151015;0000;23,7308;;;
151016;0000;53,5349;;;
151017;0000;100,162;;;
151018;0000;85,3983;;;
151019;0000;29,5514;;;
151020;0000;34,2989;;;
151021;0000;19,8412;;;
151022;0000;36,7097;;;
151023;0000;36,9306;;;
151024;0000;16,8211;;;
151025;0000;16,2141;;;
151026;0000;20,1083;;;
151027;0000;25,3496;;;
151028;0000;13,4643;;;
151029;0000;11,655;;;
151030;0000;15,0624;;;
151031;0000;14,2172;;;
151101;0000;10,0732;;;
151102;0000;12,1996;;;
151103;0000;14,0796;;;
151104;0000;14,4577;;;
151105;0000;22,6786;;;
151106;0000;14,8173;;;
151107;0000;11,8064;;;
151108;0000;9,28699;;;
151109;0000;8,93202;;;
151110;0000;12,1845;;;
151111;0000;8,91699;;;
151112;0000;19,2497;;;
151113;0000;48,2607;;;
151114;0000;25,9196;;;
151115;0000;11,4376;;;
151116;0000;12,6921;;;
151117;0000;12,151;;;
151118;0000;11,8319;;;
151119;0000;12,8344;;;
151120;0000;24,5576;;;
151121;0000;14,5167;;;
151122;0000;10,989;;;
151123;0000;13,868;;;
151124;0000;12,0423;;;
151125;0000;12,4019;;;
151126;0000;12,0319;;;
151127;0000;16,6743;;;
151128;0000;14,1698;;;
151129;0000;19,1556;;;
151130;0000;17,3784;;;
151201;0000;14,6138;;;
151202;0000;10,9254;;;
151203;0000;23,2938;;;
151204;0000;33,0144;;;
151205;0000;14,8913;;;
151206;0000;12,5164;;;
151207;0000;14,5884;;;
151208;0000;8,41864;;;
151209;0000;15,0393;;;
151210;0000;19,1001;;;
151211;0000;19,8354;;;
151212;0000;12,8147;;;
151213;0000;6,16627;;;
151214;0000;14,1398;;;
151215;0000;;;;
151216;0000;;;;
151217;0000;;;;
151218;0000;;;;
151219;0000;;;;
151220;0000;8,91951;;;
151221;0000;12,629;;;
151222;0000;17,7863;;;
151223;0000;20,7203;;;
151224;0000;23,1857;;;
151225;0000;;;;
151226;0000;;;;
151227;0000;;;;
151228;0000;;;;
151229;0000;;;;
151230;0000;;;;
151231;0000;;;;
160101;0000;;;;
160102;0000;;;;
160103;0000;;;;
160104;0000;;;;
160105;0000;;;;
160106;0000;;;;
160107;0000;;;;
160108;0000;;;;
160109;0000;14,4293;;;
160110;0000;10,3347;;;
160111;0000;10,0734;;;
160112;0000;11,6176;;;
160113;0000;25,8447;;;
160114;0000;9,73038;;;
160115;0000;18,1519;;;
160116;0000;16,2329;;;
160117;0000;15,0252;;;
160118;0000;23,9231;;;
160119;0000;13,519;;;
160120;0000;14,2236;;;
160121;0000;9,8475;;;
160122;0000;11,9528;;;
160123;0000;7,7753;;;
160124;0000;9,07533;;;
160125;0000;29,1447;;;
160126;0000;21,8843;;;
160127;0000;23,9933;;;
160128;0000;19,0604;;;
160129;0000;18,5568;;;
160130;0000;18,8687;;;
160131;0000;13,4095;;;
160201;0000;13,9301;;;
160202;0000;12,0938;;;
160203;0000;15,2039;;;
160204;0000;10,491;;;
160205;0000;14,7615;;;
160206;0000;14,5437;;;
160207;0000;8,8237;;;
160208;0000;13,8156;;;
160209;0000;22,2068;;;
160210;0000;16,6671;;;
160211;0000;15,3086;;;
160212;0000;13,9897;;;
160213;0000;17,3859;;;
160214;0000;18,2316;;;
160215;0000;27,9036;;;
160216;0000;14,8585;;;
160217;0000;18,015;;;
160218;0000;16,8457;;;
160219;0000;27,5197;;;
160220;0000;26,021;;;
160221;0000;17,5716;;;
160222;0000;24,8831;;;
160223;0000;33,9582;;;
160224;0000;29,84;;;
160225;0000;31,3662;;;
160226;0000;23,5459;;;
160227;0000;40,3038;;;
160228;0000;28,9669;;;
160229;0000;31,9712;;;
160301;0000;34,9378;;;
160302;0000;32,3082;;;
160303;0000;31,7272;;;
160304;0000;30,8919;;;
160305;0000;18,4206;;;
160306;0000;11,3737;;;
160307;0000;18,0356;;;
160308;0000;28,7572;;;
160309;0000;48,0107;;;
160310;0000;48,0863;;;
160311;0000;29,5031;;;
160312;0000;18,3209;;;
160313;0000;24,0925;;;
160314;0000;36,3644;;;
160315;0000;33,4322;;;
160316;0000;35,4535;;;
160317;0000;18,0425;;;
160318;0000;44,281;;;
160319;0000;32,1706;;;
160320;0000;21,1019;;;
160321;0000;29,5822;;;
160322;0000;40,0047;;;
160323;0000;20,8612;;;
160324;0000;34,8107;;;
160325;0000;35,529;;;
160326;0000;19,3934;;;
160327;0000;19,9503;;;
160328;0000;30,335;;;
160329;0000;25,3197;;;
160330;0000;28,3825;;;
160331;0000;45,2847;;;
160401;0000;36,11;;;
160402;0000;27,9948;;;
160403;0000;18,5409;;;
160404;0000;32,0916;;;
160405;0000;141,401;;;
160406;0000;75,6552;;;
160407;0000;73,5376;;;
160408;0000;100,13;;;
160409;0000;23,1953;;;
160410;0000;53,7479;;;
160411;0000;102,34;;;
160412;0000;43,865;;;
160413;0000;140,249;;;
160414;0000;80,6669;;;
160415;0000;45,0819;;;
160416;0000;55,996;;;
160417;0000;24,3263;;;
160418;0000;36,6566;;;
160419;0000;;;;
160420;0000;108,476;;;
160421;0000;;;;
160422;0000;;;;
160423;0000;27,5541;;;
160424;0000;17,5338;;;
160425;0000;82,6022;;;
160426;0000;177,776;;;
160427;0000;191,31;;;
160428;0000;129,565;;;
160429;0000;151,988;;;
160430;0000;196,927;;;
160501;0000;89,0853;;;
160502;0000;81,9113;;;
160503;0000;122,295;;;
160504;0000;91,5706;;;
160505;0000;27,2584;;;
160506;0000;103,65;;;
160507;0000;92,2375;;;
160508;0000;29,5066;;;
160509;0000;69,9934;;;
160510;0000;80,3704;;;
160511;0000;130,511;;;
160512;0000;236,993;;;
160513;0000;231,838;;;
160514;0000;142,233;;;
160515;0000;103,049;;;
160516;0000;155,625;;;
160517;0000;72,2932;;;
160518;0000;82,3066;;;
160519;0000;170,413;;;
160520;0000;119,631;;;
160521;0000;74,235;;;
160522;0000;177,123;;;
160523;0000;204,301;;;
160524;0000;249,489;;;
160525;0000;225,564;;;
160526;0000;214,545;;;
160527;0000;112,216;;;
160528;0000;110,068;;;
160529;0000;57,6253;;;
160530;0000;62,3313;;;
160531;0000;64,899;;;
160601;0000;111,271;;;
160602;0000;146,289;;;
160603;0000;122,388;;;
160604;0000;43,5041;;;
160605;0000;56,1953;;;
160606;0000;139,86;;;
160607;0000;197,395;;;
160608;0000;239,114;;;
160609;0000;;;;
160610;0000;234,295;;;
160611;0000;222,385;;;
160612;0000;127,496;;;
160613;0000;91,6841;;;
160614;0000;146,144;;;
160615;0000;216,485;;;
160616;0000;221,364;;;
160617;0000;257,479;;;
160618;0000;259,492;;;
160619;0000;162,996;;;
160620;0000;115,623;;;
160621;0000;183,932;;;
160622;0000;217,981;;;
160623;0000;190,626;;;
160624;0000;156,238;;;
160625;0000;213,271;;;
160626;0000;176,45;;;
160627;0000;219,671;;;
160628;0000;211,101;;;
160629;0000;68,4803;;;
160630;0000;183,464;;;
160701;0000;212,326;;;
160702;0000;58,6959;;;
160703;0000;75,0146;;;
160704;0000;173,154;;;
160705;0000;232,905;;;
160706;0000;244,9;;;
160707;0000;;;;
160708;0000;146,652;;;
160709;0000;175,518;;;
160710;0000;175,402;;;
160711;0000;79,5863;;;
160712;0000;201,575;;;
160713;0000;60,5504;;;
160714;0000;65,1951;;;
160715;0000;156,537;;;
160716;0000;183,153;;;
160717;0000;195,768;;;
160718;0000;123,554;;;
160719;0000;177,51;;;
160720;0000;127,821;;;
160721;0000;177,783;;;
160722;0000;182,204;;;
160723;0000;148,311;;;
160724;0000;105,821;;;
160725;0000;41,2483;;;
160726;0000;148,82;;;
160727;0000;198,029;;;
160728;0000;176,446;;;
160729;0000;154,318;;;
160730;0000;96,6442;;;
160731;0000;66,1998;;;
160801;0000;191,721;;;
160802;0000;174,912;;;
160803;0000;126,068;;;
160804;0000;133,193;;;
160805;0000;104,724;;;
160806;0000;104,252;;;
160807;0000;75,8145;;;
160808;0000;154,627;;;
160809;0000;261,253;;;
160810;0000;171,299;;;
160811;0000;77,4116;;;
160812;0000;135,71;;;
160813;0000;66,9324;;;
160814;0000;82,0747;;;
160815;0000;55,863;;;
160816;0000;49,2483;;;
160817;0000;39,7449;;;
160818;0000;79,5262;;;
160819;0000;76,0331;;;
160820;0000;70,1302;;;
160821;0000;115,346;;;
160822;0000;144,566;;;
160823;0000;32,1997;;;
160824;0000;39,1546;;;
160825;0000;100,491;;;
160826;0000;59,606;;;
160827;0000;29,3838;;;
160828;0000;24,3248;;;
160829;0000;91,2692;;;
160830;0000;80,9915;;;
160831;0000;33,6858;;;
160901;0000;39,0365;;;
160902;0000;60,6304;;;
160903;0000;67,4672;;;
160904;0000;52,7449;;;
160905;0000;111,05;;;
160906;0000;181,285;;;
160907;0000;143,759;;;
160908;0000;85,7275;;;
160909;0000;161,873;;;
160910;0000;156,874;;;
160911;0000;11,7865;;;
160912;0000;29,9983;;;
160913;0000;136,914;;;
160914;0000;138,21;;;
160915;0000;43,4289;;;
160916;0000;46,3143;;;
160917;0000;38,7623;;;
160918;0000;93,6025;;;
160919;0000;80,1754;;;
160920;0000;63,3803;;;
160921;0000;61,7537;;;
160922;0000;58,172;;;
160923;0000;48,4567;;;
160924;0000;37,481;;;
160925;0000;17,724;;;
160926;0000;32,0678;;;
160927;0000;35,4011;;;
160928;0000;45,5362;;;
160929;0000;7,59103;;;
160930;0000;36,8788;;;
161001;0000;26,9885;;;
161002;0000;28,1824;;;
161003;0000;28,009;;;
161004;0000;22,4338;;;
161005;0000;40,989;;;
161006;0000;34,987;;;
161007;0000;16,5488;;;
161008;0000;29,1452;;;
161009;0000;23,512;;;
161010;0000;10,7543;;;
161011;0000;23,5331;;;
161012;0000;31,0915;;;
161013;0000;17,1225;;;
161014;0000;36,8002;;;
161015;0000;21,015;;;
161016;0000;;;;
161017;0000;7,6128;;;
161018;0000;15,4584;;;
161019;0000;21,7438;;;
161020;0000;34,9488;;;
161021;0000;59,1842;;;
161022;0000;7,34936;;;
161023;0000;;;;
161024;0000;12,5259;;;
161025;0000;21,3126;;;
161026;0000;32,0539;;;
161027;0000;44,7761;;;
161028;0000;9,81723;;;
161029;0000;11,4872;;;
161030;0000;;;;
161031;0000;6,53028;;;
161101;0000;;;;
161102;0000;20,4557;;;
161103;0000;32,9399;;;
161104;0000;24,2819;;;
161105;0000;15,7045;;;
161106;0000;16,0674;;;
161107;0000;14,7314;;;
161108;0000;16,0938;;;
161109;0000;19,3243;;;
161110;0000;18,3997;;;
161111;0000;21,6252;;;
161112;0000;16,5017;;;
161113;0000;10,5537;;;
161114;0000;20,7221;;;
161115;0000;15,1381;;;
161116;0000;17,7563;;;
161117;0000;30,3415;;;
161118;0000;50,5747;;;
161119;0000;9,53239;;;
161120;0000;4,93274;;;
161121;0000;9,72011;;;
161122;0000;8,72218;;;
161123;0000;11,2176;;;
161124;0000;17,7271;;;
161125;0000;6,61073;;;
161126;0000;8,40979;;;
161127;0000;5,79616;;;
161128;0000;22,3998;;;
161129;0000;29,3204;;;
161130;0000;12,7014;;;
161201;0000;12,5514;;;
161202;0000;14,1939;;;
161203;0000;9,6725;;;
161204;0000;2,22618;;;
161205;0000;7,46601;;;
161206;0000;10,0756;;;
161207;0000;13,3375;;;
161208;0000;6,01681;;;
161209;0000;27,4892;;;
161210;0000;18,1675;;;
161211;0000;13,0456;;;
161212;0000;13,215;;;
161213;0000;22,9369;;;
161214;0000;36,4797;;;
161215;0000;22,6439;;;
161216;0000;10,8719;;;
161217;0000;7,05708;;;
161218;0000;7,64744;;;
161219;0000;20,5138;;;
161220;0000;16,5419;;;
161221;0000;12,6408;;;
161222;0000;11,7054;;;
161223;0000;17,6153;;;
161224;0000;12,389;;;
161225;0000;;;;
161226;0000;6,11719;;;
161227;0000;22,3511;;;
161228;0000;20,8711;;;
161229;0000;12,0861;;;
161230;0000;8,64937;;;
161231;0000;4,37531;;;
170101;0000;12,8839;;;
170102;0000;12,011;;;
170103;0000;13,2437;;;
170104;0000;10,4556;;;
170105;0000;14,7256;;;
170106;0000;17,8625;;;
170107;0000;13,3302;;;
170108;0000;9,2825;;;
170109;0000;6,50635;;;
170110;0000;10,1975;;;
170111;0000;13,6694;;;
170112;0000;19,729;;;
170113;0000;26,1483;;;
170114;0000;16,76;;;
170115;0000;10,2362;;;
170116;0000;13,6192;;;
170117;0000;21,7979;;;
170118;0000;17,2098;;;
170119;0000;26,3014;;;
170120;0000;30,2545;;;
170121;0000;15,9319;;;
170122;0000;7,25938;;;
170123;0000;11,859;;;
170124;0000;19,5304;;;
170125;0000;17,7706;;;
170126;0000;29,0563;;;
170127;0000;12,6973;;;
170128;0000;7,44844;;;
170129;0000;8,11156;;;
170130;0000;15,1057;;;
170131;0000;14,1314;;;
170201;0000;15,3526;;;
170202;0000;10,6934;;;
170203;0000;10,5494;;;
170204;0000;7,48422;;;
170205;0000;11,9364;;;
170206;0000;17,3211;;;
170207;0000;17,9046;;;
170208;0000;6,2504;;;
170209;0000;13,0501;;;
170210;0000;23,753;;;
170211;0000;21,3717;;;
170212;0000;10,0465;;;
170213;0000;20,1207;;;
170214;0000;13,5366;;;
170215;0000;11,4469;;;
170216;0000;11,5902;;;
170217;0000;11,7832;;;
170218;0000;12,523;;;
170219;0000;14,8266;;;
170220;0000;22,7512;;;
170221;0000;25,7941;;;
170222;0000;26,2485;;;
170223;0000;16,7651;;;
170224;0000;11,4176;;;
170225;0000;10,5586;;;
170226;0000;6,95646;;;
170227;0000;11,3183;;;
170228;0000;9,839;;;
170301;0000;12,0568;;;
170302;0000;10,3938;;;
170303;0000;12,415;;;
170304;0000;12,6448;;;
170305;0000;22,1098;;;
170306;0000;39,4864;;;
170307;0000;43,7025;;;
170308;0000;26,5952;;;
170309;0000;11,0195;;;
170310;0000;23,4192;;;
170311;0000;18,4383;;;
170312;0000;38,854;;;
170313;0000;63,9259;;;
170314;0000;9,6823;;;
170315;0000;24,685;;;
170316;0000;33,5906;;;
170317;0000;30,4848;;;
170318;0000;26,7493;;;
170319;0000;8,62759;;;
170320;0000;30,4354;;;
170321;0000;35,8461;;;
170322;0000;30,4573;;;
170323;0000;35,9951;;;
170324;0000;16,3418;;;
170325;0000;16,455;;;
170326;0000;17,1278;;;
170327;0000;44,9865;;;
170328;0000;34,4217;;;
170329;0000;13,9926;;;
170330;0000;25,8982;;;
170331;0000;30,4137;;;
170401;0000;16,7243;;;
170402;0000;32,5925;;;
170403;0000;48,8284;;;
170404;0000;33,5767;;;
170405;0000;65,6293;;;
170406;0000;60,9345;;;
170407;0000;15,3515;;;
170408;0000;21,5249;;;
170409;0000;46,8006;;;
170410;0000;122,227;;;
170411;0000;155,664;;;
170412;0000;76,1946;;;
170413;0000;33,1901;;;
170414;0000;28,2828;;;
170415;0000;35,7561;;;
170416;0000;43,1097;;;
170417;0000;52,2527;;;
170418;0000;24,7092;;;
170419;0000;25,6105;;;
170420;0000;53,908;;;
170421;0000;49,7278;;;
170422;0000;50,1731;;;
170423;0000;49,0801;;;
170424;0000;70,6957;;;
170425;0000;47,7697;;;
170426;0000;131,506;;;
170427;0000;204,013;;;
170428;0000;216,77;;;
170429;0000;198,31;;;
170430;0000;124,24;;;
170501;0000;28,5738;;;
170502;0000;91,2628;;;
170503;0000;164,361;;;
170504;0000;178,809;;;
170505;0000;89,4849;;;
170506;0000;68,8523;;;
170507;0000;94,6271;;;
170508;0000;48,1391;;;
170509;0000;141,544;;;
170510;0000;101,179;;;
170511;0000;65,8712;;;
170512;0000;109,19;;;
170513;0000;104,367;;;
170514;0000;111,013;;;
170515;0000;156,89;;;
170516;0000;82,7073;;;
170517;0000;81,1733;;;
170518;0000;52,1519;;;
170519;0000;188,44;;;
170520;0000;231,724;;;
170521;0000;204,394;;;
170522;0000;218,475;;;
170523;0000;118,333;;;
170524;0000;143,778;;;
170525;0000;138,098;;;
170526;0000;206,036;;;
170527;0000;171,792;;;
170528;0000;160,112;;;
170529;0000;144,834;;;
170530;0000;167,18;;;
170531;0000;241,818;;;
170601;0000;285,158;;;
170602;0000;234,848;;;
170603;0000;99,394;;;
170604;0000;167,213;;;
170605;0000;259,586;;;
170606;0000;;;;
170607;0000;261,854;;;
170608;0000;104,49;;;
170609;0000;207,959;;;
170610;0000;247,171;;;
170611;0000;219,08;;;
170612;0000;233,532;;;
170613;0000;124,845;;;
170614;0000;;;;
170615;0000;;;;
170616;0000;100,819;;;
170617;0000;46,6843;;;
170618;0000;133,834;;;
170619;0000;259,844;;;
170620;0000;325,992;;;
170621;0000;223,262;;;
170622;0000;107,235;;;
170623;0000;154,631;;;
170624;0000;191,389;;;
170625;0000;62,8956;;;
170626;0000;46,3575;;;
170627;0000;150,253;;;
170628;0000;262,248;;;
170629;0000;209,755;;;
170630;0000;269,549;;;
170701;0000;280,756;;;
170702;0000;178,003;;;
170703;0000;67,5457;;;
170704;0000;115,802;;;
170705;0000;279,381;;;
170706;0000;231,36;;;
170707;0000;215,209;;;
170708;0000;296,318;;;
170709;0000;128,333;;;
170710;0000;120,293;;;
170711;0000;;;;
170712;0000;102,906;;;
170713;0000;113,997;;;
170714;0000;54,2975;;;
170715;0000;36,3267;;;
170716;0000;43,959;;;
170717;0000;;;;
170718;0000;226,223;;;
170719;0000;;;;
170720;0000;;;;
170721;0000;192,271;;;
170722;0000;47,0432;;;
170723;0000;86,84;;;
170724;0000;130,288;;;
170725;0000;213,336;;;
170726;0000;204,42;;;
170727;0000;140,957;;;
170728;0000;140,229;;;
170729;0000;173,196;;;
170730;0000;101,506;;;
170731;0000;;;;
170801;0000;65,8763;;;
170802;0000;120,694;;;
170803;0000;171,703;;;
170804;0000;34,8831;;;
170805;0000;66,303;;;
170806;0000;144,273;;;
170807;0000;77,3558;;;
170808;0000;120,143;;;
170809;0000;90,9054;;;
170810;0000;40,4229;;;
170811;0000;56,6297;;;
170812;0000;73,1556;;;
170813;0000;61,9579;;;
170814;0000;73,9166;;;
170815;0000;90,2882;;;
170816;0000;111,872;;;
170817;0000;139,474;;;
170818;0000;49,3481;;;
170819;0000;87,4395;;;
170820;0000;130,975;;;
170821;0000;176,408;;;
170822;0000;126,579;;;
170823;0000;41,9204;;;
170824;0000;23,7977;;;
170825;0000;53,8767;;;
170826;0000;88,454;;;
170827;0000;46,7331;;;
170828;0000;35,256;;;
170829;0000;57,2785;;;
170830;0000;121,004;;;
170831;0000;96,576;;;
170901;0000;30,2142;;;
170902;0000;39,0575;;;
170903;0000;16,4156;;;
170904;0000;78,1483;;;
170905;0000;108,539;;;
170906;0000;88,6991;;;
170907;0000;82,6888;;;
170908;0000;28,073;;;
170909;0000;54,4063;;;
170910;0000;37,3149;;;
170911;0000;108,892;;;
170912;0000;86,6125;;;
170913;0000;24,8195;;;
170914;0000;32,0117;;;
170915;0000;78,801;;;
170916;0000;118,22;;;
170917;0000;58,7026;;;
170918;0000;18,7385;;;
170919;0000;9,50935;;;
170920;0000;26,4515;;;
170921;0000;57,4365;;;
170922;0000;75,9133;;;
170923;0000;79,7039;;;
170924;0000;24,2698;;;
170925;0000;49,2142;;;
170926;0000;69,9075;;;
170927;0000;71,9133;;;
170928;0000;39,6668;;;
170929;0000;39,9098;;;
170930;0000;39,1274;;;
171001;0000;20,6783;;;
171002;0000;65,5105;;;
171003;0000;62,0302;;;
171004;0000;25,6459;;;
171005;0000;20,6008;;;
171006;0000;55,301;;;
171007;0000;24,0394;;;
171008;0000;12,3045;;;
171009;0000;18,6494;;;
171010;0000;18,1587;;;
171011;0000;16,7131;;;
171012;0000;18,1205;;;
171013;0000;52,7767;;;
171014;0000;52,8566;;;
171015;0000;36,845;;;
171016;0000;16,0325;;;
171017;0000;37,1575;;;
171018;0000;26,3438;;;
171019;0000;43,7755;;;
171020;0000;38,8901;;;
171021;0000;43,6078;;;
171022;0000;50,7663;;;
171023;0000;32,2732;;;
171024;0000;26,1644;;;
171025;0000;25,3161;;;
171026;0000;20,4191;;;
171027;0000;21,5695;;;
171028;0000;10,8832;;;
171029;0000;11,2107;;;
171030;0000;28,0707;;;
171031;0000;30,3473;;;
171101;0000;22,5221;;;
